allegation_id,officer_id,rank,salary,date,beat
88026,127,Detective,73968,2011-07-17T00:00:00.000+0000,239
87436,127,Detective,73968,2011-06-07T00:00:00.000+0000,232
86937,127,Detective,73968,2011-04-26T00:00:00.000+0000,239
86911,127,Detective,73968,2011-04-25T00:00:00.000+0000,222
85661,127,Detective,73968,2011-01-26T00:00:00.000+0000,222
83775,127,Detective,73968,2010-09-09T00:00:00.000+0000,224
83023,127,Detective,73968,2010-07-31T00:00:00.000+0000,245
81966,127,Detective,73968,2010-05-29T00:00:00.000+0000,225
81498,127,Detective,73968,2010-03-28T00:00:00.000+0000,248
80885,127,Detective,73968,2010-03-21T00:00:00.000+0000,224
76466,127,Detective,73968,2009-06-26T00:00:00.000+0000,239
75164,127,Detective,73968,2009-04-15T00:00:00.000+0000,236
71676,127,Detective,73968,2008-10-29T00:00:00.000+0000,224
71381,127,Detective,73968,2008-10-13T00:00:00.000+0000,224
70718,127,Detective,73968,2008-09-10T00:00:00.000+0000,225
66478,127,Detective,73968,2008-02-11T00:00:00.000+0000,232
64814,127,Detective,73968,2007-11-16T00:00:00.000+0000,245
62181,127,Detective,73968,2007-07-15T00:00:00.000+0000,222
20171,127,Detective,73968,2002-04-03T00:00:00.000+0000,2
18718,127,Detective,73968,2002-01-09T00:00:00.000+0000,269
15237,127,Detective,73968,2001-09-07T00:00:00.000+0000,269
11493,127,Detective,73968,2001-04-22T00:00:00.000+0000,155
177290,127,Detective,73968,2000-09-06T00:00:00.000+0000,null
175873,127,Detective,73968,1999-09-06T00:00:00.000+0000,null
169339,127,Detective,73968,1998-12-30T00:00:00.000+0000,null
149613,127,Detective,73968,1996-01-30T00:00:00.000+0000,null
147777,127,Detective,73968,1995-10-22T00:00:00.000+0000,null
131312,127,Detective,73968,1993-04-29T00:00:00.000+0000,null
131063,127,Detective,73968,1993-04-08T00:00:00.000+0000,null
121720,127,Detective,73968,1991-09-19T00:00:00.000+0000,null
119993,127,Detective,73968,1991-07-02T00:00:00.000+0000,null
119832,127,Detective,73968,1991-06-19T00:00:00.000+0000,null
118944,127,Detective,73968,1991-05-08T00:00:00.000+0000,null
118212,127,Detective,73968,1991-03-29T00:00:00.000+0000,null
117735,127,Detective,73968,1991-02-28T00:00:00.000+0000,null
117217,127,Detective,73968,1991-01-28T00:00:00.000+0000,null
116879,127,Detective,73968,1991-01-06T00:00:00.000+0000,null
115885,127,Detective,73968,1990-11-07T00:00:00.000+0000,null
114540,127,Detective,73968,1989-11-30T00:00:00.000+0000,null
114432,127,Detective,73968,1989-11-21T00:00:00.000+0000,null
117607,127,Detective,73968,1991-02-20T00:00:00.000+0000,null
112233,127,Detective,73968,1987-04-26T00:00:00.000+0000,null
108359,128,Field Training Officer,62742,2016-03-08T00:00:00.000+0000,260
86936,128,Field Training Officer,62742,2011-05-04T00:00:00.000+0000,232
74169,128,Field Training Officer,62742,2009-02-20T00:00:00.000+0000,239
73538,128,Field Training Officer,62742,2009-01-12T00:00:00.000+0000,239
69018,128,Field Training Officer,62742,2008-06-19T00:00:00.000+0000,225
68256,128,Field Training Officer,62742,2008-05-09T00:00:00.000+0000,224
64765,128,Field Training Officer,62742,2007-11-12T00:00:00.000+0000,225
61084,128,Field Training Officer,62742,2007-05-24T00:00:00.000+0000,225
60518,128,Field Training Officer,62742,2007-04-23T00:00:00.000+0000,225
53353,128,Field Training Officer,62742,2006-04-14T00:00:00.000+0000,225
52854,128,Field Training Officer,62742,2006-03-19T00:00:00.000+0000,225
26715,128,Field Training Officer,62742,2002-11-28T00:00:00.000+0000,246
26073,128,Field Training Officer,62742,2002-10-31T00:00:00.000+0000,253
22370,128,Field Training Officer,62742,2002-06-20T00:00:00.000+0000,246
16526,128,Field Training Officer,62742,2001-10-27T00:00:00.000+0000,260
15723,128,Field Training Officer,62742,2001-09-21T00:00:00.000+0000,237
9567,128,Field Training Officer,62742,2001-01-29T00:00:00.000+0000,236
5488,128,Field Training Officer,62742,2000-08-10T00:00:00.000+0000,null
2021,128,Field Training Officer,62742,2000-03-28T00:00:00.000+0000,253
180926,128,Field Training Officer,62742,2001-01-29T00:00:00.000+0000,null
178726,128,Field Training Officer,62742,2000-08-10T00:00:00.000+0000,null
177300,128,Field Training Officer,62742,2000-05-03T00:00:00.000+0000,null
176509,128,Field Training Officer,62742,2000-03-28T00:00:00.000+0000,null
158805,128,Field Training Officer,62742,1997-05-03T00:00:00.000+0000,null
158404,128,Field Training Officer,62742,1997-04-10T00:00:00.000+0000,null
158086,128,Field Training Officer,62742,1997-03-24T00:00:00.000+0000,null
156026,128,Field Training Officer,62742,1996-12-16T00:00:00.000+0000,null
152503,128,Field Training Officer,62742,1996-06-23T00:00:00.000+0000,null
152500,128,Field Training Officer,62742,1996-06-20T00:00:00.000+0000,null
151795,128,Field Training Officer,62742,1996-05-18T00:00:00.000+0000,null
151777,128,Field Training Officer,62742,1996-05-19T00:00:00.000+0000,null
148395,128,Field Training Officer,62742,1995-11-25T00:00:00.000+0000,null
104244,129,Detective,93192,2015-01-21T00:00:00.000+0000,166
75552,129,Detective,93192,2009-04-16T00:00:00.000+0000,207
74787,129,Detective,93192,2009-03-23T00:00:00.000+0000,274
70092,129,Detective,93192,2008-07-22T00:00:00.000+0000,207
69683,129,Detective,93192,2008-07-22T00:00:00.000+0000,207
43847,129,Detective,93192,2005-01-13T00:00:00.000+0000,274
35842,129,Detective,93192,2004-01-11T00:00:00.000+0000,77
78164,130,Sergeant,100440,2009-09-26T00:00:00.000+0000,11
69561,130,Sergeant,100440,2008-07-15T00:00:00.000+0000,44
64572,130,Sergeant,100440,2007-11-02T00:00:00.000+0000,49
29970,130,Sergeant,100440,2003-04-27T00:00:00.000+0000,44
21192,130,Sergeant,100440,2002-05-12T00:00:00.000+0000,45
9638,130,Sergeant,100440,2001-02-01T00:00:00.000+0000,46
8591,130,Sergeant,100440,2000-12-14T00:00:00.000+0000,44
6428,130,Sergeant,100440,2000-09-13T00:00:00.000+0000,11
180964,130,Sergeant,100440,2001-02-01T00:00:00.000+0000,null
180522,130,Sergeant,100440,2000-12-14T00:00:00.000+0000,null
179305,130,Sergeant,100440,2000-09-13T00:00:00.000+0000,null
169860,130,Sergeant,100440,1999-02-05T00:00:00.000+0000,null
160824,130,Sergeant,100440,1997-08-11T00:00:00.000+0000,null
154112,130,Sergeant,100440,1996-01-04T00:00:00.000+0000,null
149589,130,Sergeant,100440,1996-01-28T00:00:00.000+0000,null
147759,130,Sergeant,100440,1995-10-20T00:00:00.000+0000,null
143235,130,Sergeant,100440,1995-03-05T00:00:00.000+0000,null
131040,130,Sergeant,100440,1993-04-14T00:00:00.000+0000,null
114526,130,Sergeant,100440,1989-11-15T00:00:00.000+0000,null
104838,132,Detective,63456,2015-03-23T00:00:00.000+0000,132
164666,133,Detective,65646,1998-03-26T00:00:00.000+0000,null
163614,133,Detective,65646,1998-01-07T00:00:00.000+0000,null
146917,133,Detective,65646,1995-08-04T00:00:00.000+0000,null
117709,133,Detective,65646,1990-10-31T00:00:00.000+0000,null
175030,134,Deputy Chief,162012,1999-12-26T00:00:00.000+0000,null
171251,134,Deputy Chief,162012,1997-04-07T00:00:00.000+0000,null
166995,134,Deputy Chief,162012,1998-07-31T00:00:00.000+0000,null
163459,134,Deputy Chief,162012,1998-01-12T00:00:00.000+0000,null
162164,134,Deputy Chief,162012,1997-10-15T00:00:00.000+0000,null
157824,134,Deputy Chief,162012,1997-03-12T00:00:00.000+0000,null
147410,134,Deputy Chief,162012,1995-10-04T00:00:00.000+0000,null
142262,134,Deputy Chief,162012,1995-01-03T00:00:00.000+0000,null
137558,134,Deputy Chief,162012,1994-05-02T00:00:00.000+0000,null
136966,134,Deputy Chief,162012,1994-03-30T00:00:00.000+0000,null
124198,134,Deputy Chief,162012,1992-02-19T00:00:00.000+0000,null
120601,134,Deputy Chief,162012,1991-07-30T00:00:00.000+0000,null
106986,135,Chief,185364,2015-10-14T00:00:00.000+0000,232
105293,135,Chief,185364,2015-05-05T00:00:00.000+0000,222
101703,135,Chief,185364,2014-05-16T00:00:00.000+0000,237
101325,135,Chief,185364,2014-05-06T00:00:00.000+0000,236
89509,135,Chief,185364,2011-10-22T00:00:00.000+0000,261
68259,135,Chief,185364,2008-05-09T00:00:00.000+0000,261
63072,135,Chief,185364,2007-08-26T00:00:00.000+0000,261
62103,135,Chief,185364,2007-07-10T00:00:00.000+0000,261
41548,135,Chief,185364,2004-09-18T00:00:00.000+0000,220
37604,135,Chief,185364,2004-03-26T00:00:00.000+0000,254
125130,137,Police Officer,63672,1992-04-08T00:00:00.000+0000,null
120334,137,Police Officer,63672,1991-06-04T00:00:00.000+0000,null
118466,137,Police Officer,63672,1991-04-07T00:00:00.000+0000,null
117506,137,Police Officer,63672,1991-02-08T00:00:00.000+0000,null
112779,137,Police Officer,63672,1988-06-11T00:00:00.000+0000,null
111567,137,Police Officer,63672,1984-06-29T00:00:00.000+0000,null
47347,138,Police Officer,70488,2005-06-30T00:00:00.000+0000,238
32425,138,Police Officer,70488,2003-08-14T00:00:00.000+0000,null
30425,138,Police Officer,70488,2003-05-18T00:00:00.000+0000,null
27596,138,Police Officer,70488,2002-12-27T00:00:00.000+0000,118
4374,138,Police Officer,70488,2000-07-01T00:00:00.000+0000,228
178045,138,Police Officer,70488,2000-07-01T00:00:00.000+0000,null
156882,138,Police Officer,70488,1997-01-27T00:00:00.000+0000,null
151082,138,Police Officer,70488,1996-04-15T00:00:00.000+0000,null
150648,138,Police Officer,70488,1996-03-22T00:00:00.000+0000,null
147509,138,Police Officer,70488,1995-10-09T00:00:00.000+0000,null
146595,138,Police Officer,70488,1995-08-22T00:00:00.000+0000,null
145729,138,Police Officer,70488,1995-07-12T00:00:00.000+0000,null
141102,139,Police Officer,79926,1994-10-26T00:00:00.000+0000,null
28022,140,Field Training Officer,62742,2003-01-07T00:00:00.000+0000,139
9367,140,Field Training Officer,62742,2001-01-21T00:00:00.000+0000,139
180848,140,Field Training Officer,62742,2001-01-21T00:00:00.000+0000,null
162168,140,Field Training Officer,62742,1997-10-20T00:00:00.000+0000,null
157937,140,Field Training Officer,62742,1997-02-09T00:00:00.000+0000,null
146689,140,Field Training Officer,62742,1995-08-28T00:00:00.000+0000,null
146629,140,Field Training Officer,62742,1995-08-24T00:00:00.000+0000,null
136381,140,Field Training Officer,62742,1994-02-14T00:00:00.000+0000,null
131701,140,Field Training Officer,62742,1993-05-24T00:00:00.000+0000,null
131170,140,Field Training Officer,62742,1993-04-21T00:00:00.000+0000,null
130136,140,Field Training Officer,62742,1994-02-04T00:00:00.000+0000,null
114948,140,Field Training Officer,62742,1989-12-30T00:00:00.000+0000,null
114254,140,Field Training Officer,62742,1989-11-10T00:00:00.000+0000,null
172191,141,Detective,90456,1999-06-28T00:00:00.000+0000,null
122981,141,Detective,90456,1991-12-02T00:00:00.000+0000,null
110703,142,Sergeant,82152,2017-12-10T00:00:00.000+0000,214
100520,142,Sergeant,82152,2014-03-03T00:00:00.000+0000,204
100208,142,Sergeant,82152,2014-01-31T00:00:00.000+0000,205
99018,142,Sergeant,82152,2013-09-29T00:00:00.000+0000,266
97881,142,Sergeant,82152,2013-07-05T00:00:00.000+0000,271
95014,142,Sergeant,82152,2012-11-08T00:00:00.000+0000,205
91405,142,Sergeant,82152,2012-02-25T00:00:00.000+0000,200
96714,143,Sergeant,93708,2013-04-12T00:00:00.000+0000,261
96478,143,Sergeant,93708,2013-03-28T00:00:00.000+0000,null
78491,143,Sergeant,93708,2009-10-15T00:00:00.000+0000,218
68475,143,Sergeant,93708,2008-05-22T00:00:00.000+0000,261
